movieid,name
1734803,"Hollywood Pictures [us] - (presents)"
1734803,"Tangled Web Productions [us] - (uncredited)"
1734803,"Warm Weather Internationl group de Venezuela [ve]"
1736211,"Arlington Road Productions Corporation"
1736211,"Gorai / Samuelson Productions [us]"
1736211,"Lakeshore Entertainment [us] - (in association with)"
1736211,"Samuelson Productions [gb]"
1736211,"Screen Gems [us] - (presents)"
1736268,"Jerry Bruckheimer Films [us]"
1736268,"Touchstone Pictures [us] - (presents)"
1736268,"Valhalla Motion Pictures [us] - (in association with)"
1736362,"Columbia Pictures Corporation [us]"
1736362,"Delphi V Productions [us]"
1736362,Frostbacks
1736592,"Dino De Laurentiis Company [us] - (as Dino De Laurentiis Communications)"
1736592,"Renaissance Pictures [us]"
1736592,"Universal Pictures [us]"
1736794,"80 Days Productions [gb]"
1736794,"Babelsberg Film [de]"
1736794,"Fitzwilliam Productions [ie]"
1736794,"Mostow/Lieberman Productions [us]"
1736794,"Spanknyce Films [us]"
1736794,"Studio Babelsberg [de]"
1736794,"Walden Media [us]"
1737340,"Warner Bros. [us] - (A Warner Bros.-First National Picture) (presents)"
1737713,"3 Emme Cinematografica [it]"
1737713,"Dania Film [it] - (co-production)"
1737713,"Fonds Eurimages du Conseil de l'Europe [fr] - (support)"
1737713,"France 3 Cinéma [fr]"
1737713,"Mediaset [it] - (in association with)"
1737713,"Première Heure [fr]"
1737713,"Presidenzia del Consiglio del Ministri-Dipartimento dello Spettacolo [it] - (support)"
1737713,"Schlemmer Film [de]"
1737766,"Orion Pictures Corporation [us]"
1738481,"Gracie Films [us]"
1738481,"TriStar Pictures [us] - (presents)"
1739234,"Cinétéléfilms [tn]"
1739234,"France Média [fr]"
1739234,"Les Films du Scarabée [fr]"
1740732,"Cannon Group [us]"
1740732,"Golan-Globus Productions [il]"
1740752,"Canal+ [fr]"
1740752,"Donner/Shuler-Donner Productions [us]"
1740752,Evansgideon/Lazar
1740752,"Silver Pictures [us]"
1740752,"Warner Bros. [us]"
1740811,"CKK Corporation, The [us] - (presents) (as The C K K Corporation)"
1740811,"Overseas FilmGroup [us]"
1741487,"National Film Board of Canada (NFB) [ca]"
1741682,"Metro-Goldwyn-Mayer (MGM) [us]"
1742509,"Canadian Film Development Corporation (CFDC) [ca] - (participation) (as The Canadian Film Development Corporation)"
1742509,"Cine-Neighbor [ca] - (co-production: Montreal)"
1742509,"Famous Players Limited - (produced with the participation of)"
1742509,"International Cinema Corporation (ICC) [ca] - (present)"
1742509,"Selta Films [fr] - (co-production: Paris) (as Selta Films-Elie Kfouri)"
1742509,"Selta Films [fr] - (present)"
1743028,"Four Square Productions [us]"
1743689,"Werner Herzog Filmproduktion [de]"
1743852,"Sterobcar Productions"
1744178,"Granada Film Productions [gb]"
1744178,"Majestic Films International [gb]"
1744178,Newcomm
1744178,"Samuel Goldwyn Company, The [us]"
1744391,"Warner Bros. [us] - (presents)"
1744809,"Capella International [us]"
1744809,"Eric's Boy"
1744809,"Juno Pix - (uncredited)"
1744809,"KC Medien [de]"
1744809,"Moving Pictures [us]"
1744809,"New Line Cinema [us]"
1744811,"Eric's Boy"
1744811,"Moving Pictures [us]"
1744811,"New Line Cinema [us] - (presents)"
1744811,"Team Todd [us]"
1745373,"Last ATAK Pictures [gb]"
1745406,"Lakeshore Entertainment [us] - (in association with)"
1745406,"Metro-Goldwyn-Mayer (MGM) [us] - (as Metro-Goldwyn-Mayer Pictures) (presents)"
1745530,"New World Pictures [us]"
1746382,"Columbia Pictures Corporation [us]"
1746382,"Parkes/Lasker productions - (as Laker/Parkes Productions)"
1746829,"AG Media Corporation Ltd."
1746829,"Copasetic Inc."
1747382,"Azucar Films"
1747382,"Overseas FilmGroup [us]"
1747494,"Island Pictures [us]"
1747494,"New Line Cinema [us] - (presents) (copyright owners)"
1747545,"Miramax Films [us]"
1747545,"Scala Productions [gb]"
1747545,"Synchronistic Pictures"
1747649,"Zucker Brothers Productions [us]"
1747899,"Beijing Film Studio [cn]"
1747899,"China Film Co-Production Corporation [cn]"
1747899,"Maverick Picture Company [us]"
1747899,"Tomson Films"
1748196,"Kennedy Miller Productions [au]"
1748196,"Universal Pictures [us] - (presents)"
1748219,"Kennedy Miller Productions [au]"
1748315,"Hal Roach Studios [us]"
1748315,"Metro-Goldwyn-Mayer (MGM) [us] - (controlled by Loew's Incorporated)"
1748317,"Walt Disney Productions [us]"
1748754,"Crystal Sky Worldwide [us]"
1748754,"Triumph [us]"
1748996,"Silver Screen Partners II [us]"
1748996,"Touchstone Pictures [us]"
1749026,"Jagtoria Films"
1749026,"Rainbow Film Company, The [us]"
1749222,"The Institute for the Intellectual Development of Children & Young Adults"
1749247,"Aspect Ratio Film"
1749247,"Bachelor Party Productions [us]"
1749247,"Twin Continental"
1749438,"King Bee Studios [us]"
1749683,"Paper Clip Productions [us]"
1749731,"Amblin Entertainment [us]"
1749731,"U-Drive Productions - (uncredited)"
1749731,"Universal Pictures [us]"
1749735,"Amblin Entertainment [us]"
1749735,"U-Drive Productions"
1749735,"Universal Pictures [us]"
1749737,"Amblin Entertainment [us]"
1749737,"U-Drive Productions"
1749737,"Universal Pictures [us]"
1749806,"Channel Four Films [gb]"
1749806,Fortbeam
1749806,"PolyGram Filmed Entertainment [gb]"
1749806,Royal
1749806,"Scala Productions [gb]"
1749891,"Imagine Films Entertainment [us] - (as Imagine Entertainment) (presents)"
1749891,"Trilogy Entertainment Group [us]"
1750364,"Don Simpson/Jerry Bruckheimer Films [us]"
1750424,"Tool Shed Productions [ca] - (created by) (as The Tool Shed Productions, Inc.)"
1750424,"Touchstone Pictures [us] - (presents)"
1750510,"Ruddy Morgan Productions [us]"
1750510,"Twentieth Century Fox Film Corporation [us] - (presents)"
1750660,"Bad Lt. Productions"
1750728,"Morgan Creek Productions [us]"
1750816,"New Zealand Film Commission [nz]"
1750816,"WingNut Films [nz]"
1751059,"Ferdos Films"
1751059,"I.R.I.B. Channel 2 [ir]"
1751071,"Badlands Company"
1751071,"Jill Jakes Production [us] - (as A Jill Jakes Production)"
1751071,"Pressman-Williams - (presents) (as Pressman Williams)"
1751071,"Warner Bros. [us] - (presents) (as Warner Bros A Warner Communications Company)"
1751872,"Bait Films [ca]"
1751872,"Castle Rock Entertainment [us] - (presents)"
1751872,"Village Roadshow Pictures [us]"
1753266,"Amblimation [us]"
1753266,"Amblin Entertainment [us]"
1753266,"Universal Pictures [us]"
1753348,"Walt Disney Productions [us] - (as Walt Disney Pictures)"
1753400,"40 Acres & A Mule Filmworks [us]"
1753400,"New Line Cinema [us] - (presents)"
1753578,"Jack Rollins & Charles H. Joffe Productions [us]"
1753695,"Delphi V Productions [us]"
1753695,"Michael Mann Productions [us]"
1753837,"Channel Four Films [gb]"
1753837,"Kaleidoscope Entertainment [in]"
1753837,"Kaleidoscope Productions"
1753860,"Bavaria Film [de]"
1753860,"Flach Film [fr]"
1753860,"Lepetit Films [fr]"
1753860,"Olga Film GmbH [de]"
1753860,"Pro 7 [de]"
1753860,"Vela X"
1754754,"Magidson Films [us]"
1754799,"Dark Horse Entertainment [us]"
1754799,"Polygram Filmed Entertainment [us] - (presents)"
1754799,"Propaganda Films [us]"
1754884,"Dino de Laurentiis Cinematografica [it]"
1754884,"Marianne Productions [fr]"
1755112,"Barcelona Films [us]"
1755112,"Castle Rock Entertainment [us]"
1755112,"Fine Line Features [us]"
1755112,"Westerly Film"
1755524,"Hal Wallis Productions [us] - (as A Hal Wallis Production)"
1755524,"Nancy Enterprises Inc. (I) [us] - (produced in association with) (as Nancy Enterprises,Inc.)"
1755524,"Paramount Pictures [us] - (presents)"
1755813,Nettfilms
1756051,"Lyons Group [us]"
1756051,"Lyrick Studios Video [us] - (in association with)"
1756051,"Polygram Filmed Entertainment [us] - (presents)"
1756391,"Hawk Films [gb]"
1756391,Peregrine
1756391,"Warner Bros. [us]"
1756768,"Canal+ [fr] - (producer) (as Le Studio Canal+)"
1756768,"Carolco Pictures [us] - (producer) (as Carolco)"
1756902,"Eleventh Street Production"
1756902,"Jon Kilik"
1756902,"Miramax Films [us]"
1756980,"Showtime Networks [us]"
1757342,"PolyGram Filmed Entertainment [gb] - (produced in association with) (as PolyGram Pictures)"
1757342,"Warner Bros. [us]"
1757347,"Guber-Peters Company, The [us] - (as A Guber-Peters Company Production)"
1757347,"PolyGram Filmed Entertainment [gb] - (produced in association with) (as PolyGram Pictures)"
1757347,"Warner Bros. [us] - (presents) (as Warner Bros.)"
1757367,"PolyGram Filmed Entertainment [gb] - (produced in association with) (as PolyGram Pictures)"
1757367,"Warner Bros. [us]"
1757378,"PolyGram Filmed Entertainment [gb] - (produced in association with) (as PolyGram Pictures)"
1757378,"Warner Bros. [us]"
1757423,"Warner Bros. Animation [us]"
1757423,"Warner Bros. Family Entertainment - (presents) (as Warner Bros.)"
1757465,Modigil
1757485,"Destination Films [us] - (presents)"
1757698,"Apjac International"
1757698,"Twentieth Century Fox Film Corporation [us] - (as Twentieth Century-Fox)"
1757893,"Battlefield Productions [us]"
1757893,"Franchise Pictures [us] - (in association with)"
1757893,"JTP Films [us]"
1757893,"Morgan Creek Productions [us] - (in association with)"
1757893,"Warner Bros. [us] - (as Warner Bros.) (presents)"
1758003,"Buster Keaton Productions [us] - (A Metro-Goldwyn Mayer Production)"
1758767,"Alta Vista Productions [us]"
1758767,"American International Pictures (AIP) [us]"
1758856,"Polygram Filmed Entertainment [us] - (presents) (as PolyGram Pictures)"
1758856,"Tiger Aspect Productions [gb] - (producer) (as Tiger Aspect Films)"
1758856,"Working Title Films [gb] - (in assocation with)"
1759189,"Rizzoli-Haggiag - (in assocation with: Italy)"
1759189,"Romulus Films [gb]"
1759189,"Santana Pictures Corporation [us]"
1759448,"Destination Films [us]"
1759448,"Flashpoint (I) [gb]"
1759448,"Fogwood Films [gb]"
1759448,"Prosperity Pictures"
1759448,"Two Drivers Productions Company [us]"
1759573,"Miramax Films [us]"
1759573,"Woods Entertainment [us]"
1759654,"Arts Council of England [gb]"
1759654,"British Film Institute (BFI) [gb]"
1759654,"British Screen Productions [gb] - (as British Screen)"
1759654,"British Sky Broadcasting (BSkyB) [gb]"
1759654,"Channel Four Films [gb] - (as Channel Four)"
1759654,"Merseyside Film Production Fund [gb]"
1759654,"Tall Stories [gb]"
1759685,"Channel Four Films [gb]"
1759685,"World Productions [gb]"
1759736,"Prizma [us]"
1759851,"Silver Screen Partners IV [us]"
1759851,"Walt Disney Feature Animation [us] - (uncredited)"
1759851,"Walt Disney Pictures [us] - (presents)"
1759983,"Geffen Pictures [us] - (in association with)"
1759983,"MTV Productions [us] - (producer)"
1759983,"Paramount Pictures [us] - (presents)"
1759983,"Viacom International [us] - (uncredited)"
1760306,"Juno Pix"
1760306,"New Line Cinema [us]"
1760386,"Walt Disney Productions [us] - (presents)"
1760449,"ARP Sélection [fr]"
1760449,"British Broadcasting Corporation (BBC) [gb]"
1760449,"Pandora Cinema [us]"
1760586,"Alliance Independent Films [ca]"
1760586,"Channel Four Films [gb]"
1760586,"Emotion Pictures [ca]"
1760586,"La Sept-Arte [fr]"
1760586,"Mikado Film [it]"
1760586,"Nova Scotia Film Development Corporation [ca]"
1760586,"Odeon Films [ca]"
1760586,"Téléfilm Canada [ca]"
1760752,"Geffen Company, The [us]"
1760876,"Castle Rock Entertainment [us] - (presents) (a Turner Company)"
1760876,"Columbia Pictures Corporation [us]"
1760876,"Detour Filmproduction [us] - (producer)"
1760876,"Filmhaus Wien Universa Filmproduktions [at] - (in association with) (as F.I.L.M.H.A.U.S., Wien)"
1760876,"Sunrise Production"
1760927,"Caravan Pictures [us]"
1760927,"Hollywood Pictures [us]"
1760978,Aim
1760978,"British Screen Productions [gb]"
1760978,"European Co-production Fund [gb]"
1760978,"Ministry of Culture for the Republic of Macedonia [mk]"
1760978,Noe
1760978,"PolyGram Audiovisuel [fr]"
1760978,"Vardar Film [mk]"
1762161,BSB
1762161,"Enigma Productions [gb]"
1762161,Fujisankei
1762161,"NatWest Ventures"
1762161,"Warner Bros. [us] - (presents)"
1762174,"Astralwerks [us]"
1762174,"Gramercy Pictures (I) [us]"
1762174,"Propaganda Films [us]"
1762174,"Single Cell Pictures [us]"
1762229,BSB
1762229,"CIP [us]"
1762229,"Lorimar Film Entertainment [us]"
1762229,"NatWest Ventures"
1762229,"Northstar Media [us]"
1762644,"Cote Blanche Productions [us]"
1762654,"Julian Blaustein Productions Ltd. - (as Phoenix Productions Inc.)"
1762853,"Five Film [it] - (co-production) (as Five Film Rome)"
1762853,"Paris Film Productions [fr] - (co-production) (as Paris Film Production)"
1762853,"Robert et Raymond Hakim [fr] - (presents)"
1763019,"Big Dog Films"
1763083,"Clinica Estetico [us]"
1763083,"Harpo Films [us]"
1763083,"Touchstone Pictures [us]"
1763465,"Metro-Goldwyn-Mayer (MGM) [us] - (controlled by Loew's Incorporated) (presented by)"
1763653,"APJAC Productions [us] - (as APJAC PRODUCTIONS, INC.)"
1763653,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century-Fox)"
1763877,"Mulberry Square Productions"
1763883,"Embark Production"
1763883,"Millenium Productions"
1763883,"Mulberry Square Productions"
1763883,"Silver Screen Partners III [us]"
1763883,"Walt Disney Pictures [us]"
1763910,"Metro-Goldwyn-Mayer (MGM) [us]"
1763910,"Roth-Arnold Productions [us]"
1763974,"Arts Council of England [gb] - (in association with) (as The Arts Council of England)"
1763974,"Ask Kodansha Company Ltd. - (in association with) (as Ask Kodansha Co. Ltd.)"
1763974,"Channel Four Films [gb] - (presents)"
1763974,"NDF Inc. - (in association with)"
1764861,"British Broadcasting Corporation (BBC) [gb] - (in association with)"
1764861,"Fiction Films [it] - (as Fiction)"
1764861,"Mediaset [it] - (in co-production with)"
1764861,"Navert Film [it]"
1764861,"Tele+ [it] - (in co-production with)"
1765082,"Dogstar Films"
1765082,"Fox 2000 Pictures [us]"
1765108,"Motion Picture Corporation of America (MPCA) [us]"
1765108,"Orion Pictures Corporation [us]"
1765108,"Rank Organisation, The [gb]"
1765164,"Castle Rock Entertainment [us]"
1765347,"Movie Group, The [us] - (presents)"
1765652,"CST Telecommunications - (as CST Communications Co.) (in association with)"
1765652,"United Artists [us]"
1765652,"Winkler Films [us] - (as Irwin Winkler)"
1765787,"Goldheart Pictures [us]"
1765789,"Cleopatra Pictures"
1765811,"A&M Films [us]"
1765811,"CBS Entertainment Production [us]"
1765827,"British Columbia Film [ca] - (produced with the assistance of)"
1765827,"CITY-TV [ca] - (produced in association with) (as Citytv)"
1765827,"Government of British Columbia Film Incentive BC Program [ca] - (produced with the assistance of) (as The Government of British Columbia and Film Incentive BC)"
1765827,"Harold Greenberg Fund, The [ca] - (produced with the participation of) (as The Harold Greenberg Fund Le Fonds Harold Greenberg)"
1765827,"Movie Network, The (TMN) [ca] - (produced in association with) (as TMN The Movie Network)"
1765827,"Rave Film [ca]"
1765827,"Rogers Telefund - (produced with the participation of)"
1765827,"Téléfilm Canada [ca] - (produced with the participation of) (as Telefilm Canada)"
1765827,"WIC Entertainment [ca] - (produced in association with) (as WIC Premium Television Limited through Superchannel)"
1766407,"Eddie Murphy Productions [us]"
1766407,"Paramount Pictures [us] - (presents)"
1766427,"Beverly Hills Ninja Productions [us]"
1766427,"Motion Picture Corporation of America (MPCA) [us]"
1766668,"Metrodome Films"
1766849,"Castle Rock Entertainment [us]"
1766849,"Columbia Pictures Corporation [us]"
1766884,"U.S. Information Agency [us]"
1767110,"Imagine Entertainment [us] - (present)"
1767110,"Lions Gate Films [us]"
1767110,"Universal Family and Home Entertainment [us] - (present) (as Universal Family & Home Entertainment Production)"
1767151,"Warner Bros. [us] - (as Warner Bros. Pictures A Time Warner Entertainment Company)"
1767537,"Channel Four Films [gb]"
1767537,"Umbi Films [gb]"
1768211,"Shaw Brothers [sg]"
1768389,"1492 Pictures [us]"
1768389,"Columbia Pictures Corporation [us]"
1768389,"Laurence Mark Productions [us]"
1768389,"Radiant Productions [us]"
1768389,"Touchstone Pictures [us]"
1768698,"Gracie Films [us]"
1768698,"Twentieth Century Fox Film Corporation [us]"
1769145,"Lee Rich Productions - (in association with)"
1769145,"Morgan Creek Productions [us] - (producer) (as Morgan Creek)"
1769408,"Jack Giarraputo Productions"
1769408,"Out of the Blue... Entertainment [us]"
1769516,"Beaconsfield Productions [gb]"
1769516,"Hammer Film Productions [gb]"
1769766,"Friendly Productions"
1769766,"Nina Saxon Film Design [us]"
1769766,"Regency Enterprises [us]"
1769766,"Runteldat Entertainment [us]"
1769766,"Taurus Film [de]"
1769766,"Twentieth Century Fox Film Corporation [us]"
1769840,"Rysher Entertainment [us]"
1769840,"Timpano Production"
1770285,"TAFT Entertainment Pictures"
1770285,"Twentieth Century Fox Film Corporation [us]"
1770807,"American International Pictures (AIP) [us]"
1771528,"Robert Simonds Productions [us]"
1771528,"Universal Pictures [us] - (presents)"
1771672,"Beyond Films [gb]"
1771673,"Revolutionary Eye LLC"
1772092,"3 Arts Entertainment [us]"
1772092,"Motion Picture Corporation of America (MPCA) [us]"
1772092,"Weasel Productions"
1772497,"B.O.P. Films"
1772497,"BM5 Film Production"
1772497,"Cabin Fever Entertainment [us]"
1772497,"First Private Bank"
1772497,"Sneak Preview Entertainment [us]"
1772500,"Badham-Cohen Group, The [us] - (producer) (as Badham/Cohen)"
1772500,"Interscope Communications [us] - (producer)"
1772500,"Universal Pictures [us] - (presents)"
1772651,"A&M Films [us]"
1772651,"TriStar Pictures [us]"
